INFO [2025-05-09 04:15:06] Starting NBA data fetch script
INFO [2025-05-09 04:16:21] Successfully fetched game 0022400176 (117/1230)
INFO [2025-05-09 04:16:22] Successfully fetched game 0022400179 (118/1230)
INFO [2025-05-09 04:16:22] Successfully fetched game 0022400170 (119/1230)
INFO [2025-05-09 04:16:23] Successfully fetched game 0022400177 (120/1230)
INFO [2025-05-09 04:16:23] Successfully fetched game 0022400182 (121/1230)
INFO [2025-05-09 04:16:24] Successfully fetched game 0022400183 (122/1230)
INFO [2025-05-09 04:16:24] Successfully fetched game 0022400181 (123/1230)
INFO [2025-05-09 04:16:25] Successfully fetched game 0022400194 (124/1230)
INFO [2025-05-09 04:16:25] Successfully fetched game 0022400186 (125/1230)
INFO [2025-05-09 04:16:25] Successfully fetched game 0022400191 (126/1230)
INFO [2025-05-09 04:16:26] Successfully fetched game 0022400192 (127/1230)
INFO [2025-05-09 04:16:26] Successfully fetched game 0022400190 (128/1230)
INFO [2025-05-09 04:16:27] Successfully fetched game 0022400188 (129/1230)
INFO [2025-05-09 04:16:27] Successfully fetched game 0022400195 (130/1230)
INFO [2025-05-09 04:16:28] Successfully fetched game 0022400185 (131/1230)
INFO [2025-05-09 04:16:28] Successfully fetched game 0022400187 (132/1230)
INFO [2025-05-09 04:16:29] Successfully fetched game 0022400189 (133/1230)
INFO [2025-05-09 04:16:29] Successfully fetched game 0022400184 (134/1230)
INFO [2025-05-09 04:16:30] Successfully fetched game 0022400193 (135/1230)
INFO [2025-05-09 04:16:30] Successfully fetched game 0022400196 (136/1230)
INFO [2025-05-09 04:16:31] Successfully fetched game 0022400199 (137/1230)
INFO [2025-05-09 04:16:31] Successfully fetched game 0022400200 (138/1230)
INFO [2025-05-09 04:16:31] Successfully fetched game 0022400198 (139/1230)
INFO [2025-05-09 04:16:32] Successfully fetched game 0022400197 (140/1230)
INFO [2025-05-09 04:16:32] Successfully fetched game 0022400209 (141/1230)
INFO [2025-05-09 04:16:33] Successfully fetched game 0022400206 (142/1230)
INFO [2025-05-09 04:16:33] Successfully fetched game 0022400208 (143/1230)
INFO [2025-05-09 04:16:34] Successfully fetched game 0022400210 (144/1230)
INFO [2025-05-09 04:16:34] Successfully fetched game 0022400211 (145/1230)
INFO [2025-05-09 04:16:35] Successfully fetched game 0022400202 (146/1230)
INFO [2025-05-09 04:16:38] Successfully fetched game 0022400205 (147/1230)
INFO [2025-05-09 04:16:38] Successfully fetched game 0022400204 (148/1230)
INFO [2025-05-09 04:16:39] Successfully fetched game 0022400201 (149/1230)
INFO [2025-05-09 04:16:39] Successfully fetched game 0022400207 (150/1230)
INFO [2025-05-09 04:16:40] Successfully fetched game 0022400203 (151/1230)
INFO [2025-05-09 04:16:40] Successfully fetched game 0022400216 (152/1230)
INFO [2025-05-09 04:16:41] Successfully fetched game 0022400213 (153/1230)
INFO [2025-05-09 04:16:41] Successfully fetched game 0022400215 (154/1230)
INFO [2025-05-09 04:16:42] Successfully fetched game 0022400214 (155/1230)
INFO [2025-05-09 04:16:42] Successfully fetched game 0022400212 (156/1230)
INFO [2025-05-09 04:16:43] Successfully fetched game 0022400002 (157/1230)
INFO [2025-05-09 04:16:43] Successfully fetched game 0022400007 (158/1230)
INFO [2025-05-09 04:16:44] Successfully fetched game 0022400001 (159/1230)
INFO [2025-05-09 04:16:44] Successfully fetched game 0022400004 (160/1230)
INFO [2025-05-09 04:16:44] Successfully fetched game 0022400003 (161/1230)
INFO [2025-05-09 04:16:45] Successfully fetched game 0022400006 (162/1230)
INFO [2025-05-09 04:16:45] Successfully fetched game 0022400005 (163/1230)
INFO [2025-05-09 04:16:46] Successfully fetched game 0022400008 (164/1230)
INFO [2025-05-09 04:16:46] Successfully fetched game 0022400225 (165/1230)
INFO [2025-05-09 04:16:47] Successfully fetched game 0022400227 (166/1230)
INFO [2025-05-09 04:16:47] Successfully fetched game 0022400220 (167/1230)
INFO [2025-05-09 04:16:48] Successfully fetched game 0022400219 (168/1230)
INFO [2025-05-09 04:16:48] Successfully fetched game 0022400218 (169/1230)
INFO [2025-05-09 04:16:49] Successfully fetched game 0022400223 (170/1230)
INFO [2025-05-09 04:16:49] Successfully fetched game 0022400224 (171/1230)
INFO [2025-05-09 04:16:50] Successfully fetched game 0022400221 (172/1230)
INFO [2025-05-09 04:16:50] Successfully fetched game 0022400226 (173/1230)
INFO [2025-05-09 04:16:50] Successfully fetched game 0022400222 (174/1230)
INFO [2025-05-09 04:16:51] Successfully fetched game 0022400217 (175/1230)
INFO [2025-05-09 04:16:51] Successfully fetched game 0022400228 (176/1230)
INFO [2025-05-09 04:16:52] Successfully fetched game 0022400020 (177/1230)
INFO [2025-05-09 04:16:53] Successfully fetched game 0022400010 (178/1230)
INFO [2025-05-09 04:16:53] Successfully fetched game 0022400017 (179/1230)
INFO [2025-05-09 04:16:54] Successfully fetched game 0022400014 (180/1230)
INFO [2025-05-09 04:16:55] Successfully fetched game 0022400009 (181/1230)
INFO [2025-05-09 04:16:55] Successfully fetched game 0022400012 (182/1230)
INFO [2025-05-09 04:16:56] Successfully fetched game 0022400013 (183/1230)
INFO [2025-05-09 04:16:57] Successfully fetched game 0022400018 (184/1230)
INFO [2025-05-09 04:16:57] Successfully fetched game 0022400015 (185/1230)
INFO [2025-05-09 04:16:58] Successfully fetched game 0022400019 (186/1230)
